"Query","Entrez","Symbol","Name","Comment"
"N4BP3","23138","N4BP3","NEDD4 binding protein 3","1"
"CNTNAP3","79937","CNTNAP3","contactin associated protein family member 3","1"
"NAT16","375607","NAT16","N-acetyltransferase 16 (putative)","1"
"C1orf194","127003","C1orf194","chromosome 1 open reading frame 194","1"
"MEG9","100507257","MEG9","maternally expressed 9","1"
"COL18A1","80781","COL18A1","collagen type XVIII alpha 1 chain","1"
"HSD11B1","3290","HSD11B1","hydroxysteroid 11-beta dehydrogenase 1","1"
"GALNT6","11226","GALNT6","polypeptide N-acetylgalactosaminyltransferase 6","1"
"TUBB8","347688","TUBB8","tubulin beta 8 class VIII","1"
"HS3ST2","9956","HS3ST2","heparan sulfate-glucosamine 3-sulfotransferase 2","1"
"KLRD1","3824","KLRD1","killer cell lectin like receptor D1","1"
"P4HA3","283208","P4HA3","prolyl 4-hydroxylase subunit alpha 3","1"
"PAFAH1B3","5050","PAFAH1B3","platelet activating factor acetylhydrolase 1b catalytic subunit 3","1"
"SPATA18","132671","SPATA18","spermatogenesis associated 18","1"
"NPIPB13","613037","NPIPB13","""nuclear pore complex interacting protein family, member B13""","1"
"H2AFV","NA","NA","NA","0"
"NTN4","59277","NTN4","netrin 4","1"
"ZBTB9","221504","ZBTB9","zinc finger and BTB domain containing 9","1"
"PI15","51050","PI15","peptidase inhibitor 15","1"
"WDR88","126248","WDR88","WD repeat domain 88","1"
"SEMA5A","9037","SEMA5A","semaphorin 5A","1"
"ZDHHC11","79844","ZDHHC11","zinc finger DHHC-type containing 11","1"
"WNT7A","7476","WNT7A","Wnt family member 7A","1"
"BOLA2","552900","BOLA2","bolA family member 2","1"
"ITGBL1","9358","ITGBL1","integrin subunit beta like 1","1"
"GALNT10","55568","GALNT10","polypeptide N-acetylgalactosaminyltransferase 10","1"
"GYPE","2996","GYPE","glycophorin E (MNS blood group)","1"
"RFX8","731220","RFX8","""RFX family member 8, lacking RFX DNA binding domain""","1"
"CCDC170","80129","CCDC170","coiled-coil domain containing 170","1"
"CPT2","1376","CPT2","carnitine palmitoyltransferase 2","1"
"TRIM17","51127","TRIM17","tripartite motif containing 17","1"
"DCHS2","54798","DCHS2","dachsous cadherin-related 2","1"
"CHORDC1","26973","CHORDC1","cysteine and histidine rich domain containing 1","1"
"DNAJB4","11080","DNAJB4","DnaJ heat shock protein family (Hsp40) member B4","1"
"PCDHB13","56123","PCDHB13","protocadherin beta 13","1"
"HIRIP3","8479","HIRIP3","HIRA interacting protein 3","1"
"RGS5","8490","RGS5","regulator of G protein signaling 5","1"
"AHRR","57491","AHRR","aryl-hydrocarbon receptor repressor","1"
"ESRP1","54845","ESRP1","epithelial splicing regulatory protein 1","1"
"ACKR1","2532","ACKR1","atypical chemokine receptor 1 (Duffy blood group)","1"
"PPP2R1A","5518","PPP2R1A","protein phosphatase 2 scaffold subunit Aalpha","1"
"TRIOBP","11078","TRIOBP","TRIO and F-actin binding protein","1"
"FYB2","199920","FYB2","FYN binding protein 2","1"
"COL6A6","131873","COL6A6","collagen type VI alpha 6 chain","1"
"SPR","6697","SPR","sepiapterin reductase","1"
"SLC66A1L","152078","SLC66A1L","solute carrier family 66 member 1 like","1"
"CHI3L1","1116","CHI3L1","chitinase 3 like 1","1"
"TBL1X","6907","TBL1X","transducin beta like 1 X-linked","1"
"PRR36","80164","PRR36","proline rich 36","1"
"B9D2","80776","B9D2","B9 domain containing 2","1"
"ALDH1A3","220","ALDH1A3","aldehyde dehydrogenase 1 family member A3","1"
"NPIPB3","23117","NPIPB3","nuclear pore complex interacting protein family member B3","1"
"HAAO","23498","HAAO","""3-hydroxyanthranilate 3,4-dioxygenase""","1"
"DNAJC5G","285126","DNAJC5G","DnaJ heat shock protein family (Hsp40) member C5 gamma","1"
"SLC35G1","159371","SLC35G1","solute carrier family 35 member G1","1"
"KLHDC8A","55220","KLHDC8A","kelch domain containing 8A","1"
"CA4","762","CA4","carbonic anhydrase 4","1"
"ADORA2A","135","ADORA2A","adenosine A2a receptor","1"
"COL21A1","81578","COL21A1","collagen type XXI alpha 1 chain","1"
"OR2M2","391194","OR2M2","olfactory receptor family 2 subfamily M member 2","1"
"HEXIM1","10614","HEXIM1","HEXIM P-TEFb complex subunit 1","1"
"MMS22L","253714","MMS22L","""MMS22 like, DNA repair protein""","1"
"CCDC134","79879","CCDC134","coiled-coil domain containing 134","1"
"PRSS12","8492","PRSS12","serine protease 12","1"
"PIM1","5292","PIM1","""Pim-1 proto-oncogene, serine/threonine kinase""","1"
"CDKN1A","1026","CDKN1A","cyclin dependent kinase inhibitor 1A","1"
"TESK2","10420","TESK2","testis associated actin remodelling kinase 2","1"
"C2","717","C2","complement C2","1"
"SUMO4","387082","SUMO4","small ubiquitin like modifier 4","1"
"GALK1","2584","GALK1","galactokinase 1","1"
"RASD2","23551","RASD2","RASD family member 2","1"
"ADGRG2","10149","ADGRG2","adhesion G protein-coupled receptor G2","1"
"FHL3","2275","FHL3","four and a half LIM domains 3","1"
"WNT5B","81029","WNT5B","Wnt family member 5B","1"
"DBI","1622","DBI","""diazepam binding inhibitor, acyl-CoA binding protein""","1"
"FOXRED2","80020","FOXRED2","FAD dependent oxidoreductase domain containing 2","1"
"C5orf49","134121","C5orf49","chromosome 5 open reading frame 49","1"
"RBM34","23029","RBM34","RNA binding motif protein 34","1"
"GCH1","2643","GCH1","GTP cyclohydrolase 1","1"
"ZNF354C","30832","ZNF354C","zinc finger protein 354C","1"
"CDPF1","150383","CDPF1","cysteine rich DPF motif domain containing 1","1"
"BAAT","570","BAAT","bile acid-CoA:amino acid N-acyltransferase","1"
"EFCC1","79825","EFCC1","EF-hand and coiled-coil domain containing 1","1"
"PDZD11","51248","PDZD11","PDZ domain containing 11","1"
"IL16","3603","IL16","interleukin 16","1"
"KCNMB3","27094","KCNMB3","potassium calcium-activated channel subfamily M regulatory beta subunit 3","1"
"LEAP2","116842","LEAP2","liver enriched antimicrobial peptide 2","1"
"PRDX4","10549","PRDX4","peroxiredoxin 4","1"
"GPT","2875","GPT","glutamic--pyruvic transaminase","1"
"TAC4","255061","TAC4","tachykinin precursor 4","1"
"SFR1","119392","SFR1","SWI5 dependent homologous recombination repair protein 1","1"
"DNAI1","27019","DNAI1","dynein axonemal intermediate chain 1","1"
"MYH7","4625","MYH7","myosin heavy chain 7","1"
"S100A13","6284","S100A13","S100 calcium binding protein A13","1"
"PABPC1L2B","645974","PABPC1L2B","poly(A) binding protein cytoplasmic 1 like 2B","1"
"SPSB2","84727","SPSB2","splA/ryanodine receptor domain and SOCS box containing 2","1"
"GRIK3","2899","GRIK3","glutamate ionotropic receptor kainate type subunit 3","1"
"PSMD10","5716","PSMD10","""proteasome 26S subunit, non-ATPase 10""","1"
"GNG13","51764","GNG13","G protein subunit gamma 13","1"
"CDHR1","92211","CDHR1","cadherin related family member 1","1"
"TEDC2","80178","TEDC2","tubulin epsilon and delta complex 2","1"
"KLF15","28999","KLF15","Kruppel like factor 15","1"
"GAS8","2622","GAS8","growth arrest specific 8","1"
"NINJ1","4814","NINJ1","ninjurin 1","1"
"PHKG1","5260","PHKG1","phosphorylase kinase catalytic subunit gamma 1","1"
"EFCAB10","100130771","EFCAB10","EF-hand calcium binding domain 10","1"
"CD302","9936","CD302","CD302 molecule","1"
"SYCP3","50511","SYCP3","synaptonemal complex protein 3","1"
"FGFR1","2260","FGFR1","fibroblast growth factor receptor 1","1"
"C1QTNF7","114905","C1QTNF7","C1q and TNF related 7","1"
"LEKR1","389170","LEKR1","""leucine, glutamate and lysine rich 1""","1"
"MSH4","4438","MSH4","mutS homolog 4","1"
"DLEU1","10301","DLEU1","deleted in lymphocytic leukemia 1","1"
"NEFH","4744","NEFH","neurofilament heavy","1"
"HYAL2","8692","HYAL2","hyaluronidase 2","1"
"VAV3","10451","VAV3","vav guanine nucleotide exchange factor 3","1"
"RGS2","5997","RGS2","regulator of G protein signaling 2","1"
"CALCRL","10203","CALCRL","calcitonin receptor like receptor","1"
"C10orf95","79946","C10orf95","chromosome 10 open reading frame 95","1"
"TH2LCRR","101927761","TH2LCRR","T helper type 2 locus control region associated RNA","1"
"C11orf1","64776","C11orf1","chromosome 11 open reading frame 1","1"
"DCLRE1B","64858","DCLRE1B","DNA cross-link repair 1B","1"
"FOSB","2354","FOSB","""FosB proto-oncogene, AP-1 transcription factor subunit""","1"
"SP140","11262","SP140","SP140 nuclear body protein","1"
"CCNB1","891","CCNB1","cyclin B1","1"
"ANKRD31","256006","ANKRD31","ankyrin repeat domain 31","1"
"HSF5","124535","HSF5","heat shock transcription factor 5","1"
"CLEC2D","29121","CLEC2D","C-type lectin domain family 2 member D","1"
"PABPC5","140886","PABPC5","poly(A) binding protein cytoplasmic 5","1"
"APLF","200558","APLF","aprataxin and PNKP like factor","1"
"GPR87","53836","GPR87","G protein-coupled receptor 87","1"
"SPDYE2","441273","SPDYE2","speedy/RINGO cell cycle regulator family member E2","1"
"PLD1","5337","PLD1","phospholipase D1","1"
"PGLYRP1","8993","PGLYRP1","peptidoglycan recognition protein 1","1"
"XRCC3","7517","XRCC3","X-ray repair cross complementing 3","1"
"SLC9A2","6549","SLC9A2","solute carrier family 9 member A2","1"
"FOXP1-IT1","NA","NA","NA","0"
"ADAP2","55803","ADAP2","ArfGAP with dual PH domains 2","1"
"RFX4","5992","RFX4","regulatory factor X4","1"
"NOS1","4842","NOS1","nitric oxide synthase 1","1"
"VAMP2","6844","VAMP2","vesicle associated membrane protein 2","1"
"PDGFD","80310","PDGFD","platelet derived growth factor D","1"
"CCNE2","9134","CCNE2","cyclin E2","1"
"SIAH3","283514","SIAH3","siah E3 ubiquitin protein ligase family member 3","1"
"CYP2C8","1558","CYP2C8","cytochrome P450 family 2 subfamily C member 8","1"
"CCDC74B","91409","CCDC74B","coiled-coil domain containing 74B","1"
"FN1","2335","FN1","fibronectin 1","1"
"NRIR","104326052","NRIR","negative regulator of interferon response","1"
"TRIM47","91107","TRIM47","tripartite motif containing 47","1"
"PRSS23","11098","PRSS23","serine protease 23","1"
"CTNNA3","29119","CTNNA3","catenin alpha 3","1"
"STAG3","10734","STAG3","stromal antigen 3","1"
"FUCA2","2519","FUCA2","alpha-L-fucosidase 2","1"
"MKRN2OS","100129480","MKRN2OS","MKRN2 opposite strand","1"
"TMEM191B","728229","TMEM191B","transmembrane protein 191B","1"
"SPAG17","200162","SPAG17","sperm associated antigen 17","1"
"RGS20","8601","RGS20","regulator of G protein signaling 20","1"
"GNB4","59345","GNB4","G protein subunit beta 4","1"
"SAMSN1","64092","SAMSN1","""SAM domain, SH3 domain and nuclear localization signals 1""","1"
"TGFB2","7042","TGFB2","transforming growth factor beta 2","1"
"RASA4","10156","RASA4","RAS p21 protein activator 4","1"
"PCDHB7","56129","PCDHB7","protocadherin beta 7","1"
"ZNF93","81931","ZNF93","zinc finger protein 93","1"
"FAM169B","283777","FAM169B","family with sequence similarity 169 member B","1"
"FAM71D","161142","FAM71D","family with sequence similarity 71 member D","1"
"PTGES","9536","PTGES","prostaglandin E synthase","1"
"TNXB","7148","TNXB","tenascin XB","1"
"C1orf53","388722","C1orf53","chromosome 1 open reading frame 53","1"
"DRC3","83450","DRC3","dynein regulatory complex subunit 3","1"
"ZNF677","342926","ZNF677","zinc finger protein 677","1"
"TMEM200A","114801","TMEM200A","transmembrane protein 200A","1"
"DRICH1","51233","DRICH1","aspartate rich 1","1"
"WNT2","7472","WNT2","Wnt family member 2","1"
"MDGA1","266727","MDGA1","MAM domain containing glycosylphosphatidylinositol anchor 1","1"
"FOS","2353","FOS","""Fos proto-oncogene, AP-1 transcription factor subunit""","1"
"PRR4","11272","PRR4","proline rich 4","1"
"MN1","4330","MN1","""MN1 proto-oncogene, transcriptional regulator""","1"
"MYCBPAP","84073","MYCBPAP","MYCBP associated protein","1"
"PHLDB3","653583","PHLDB3","pleckstrin homology like domain family B member 3","1"
"GYS2","2998","GYS2","glycogen synthase 2","1"
"EPOR","2057","EPOR","erythropoietin receptor","1"
"MIMT1","100073347","MIMT1","MER1 repeat containing imprinted transcript 1","1"
"ERC2-IT1","711","ERC2-IT1","ERC2 intronic transcript 1","1"
"KLHL13","90293","KLHL13","kelch like family member 13","1"
"ALDH1A1","216","ALDH1A1","aldehyde dehydrogenase 1 family member A1","1"
"CYP2C18","1562","CYP2C18","cytochrome P450 family 2 subfamily C member 18","1"
"PNMT","5409","PNMT","phenylethanolamine N-methyltransferase","1"
"ARMCX6","54470","ARMCX6","armadillo repeat containing X-linked 6","1"
"KCNH4","23415","KCNH4","potassium voltage-gated channel subfamily H member 4","1"
"EHD2","30846","EHD2","EH domain containing 2","1"
"OVOL2","58495","OVOL2","ovo like zinc finger 2","1"
"DCDC2C","728597","DCDC2C","doublecortin domain containing 2C","1"
"SOX4","6659","SOX4","SRY-box transcription factor 4","1"
"PLK5","126520","PLK5","polo like kinase 5","1"
"ANKUB1","389161","ANKUB1","ankyrin repeat and ubiquitin domain containing 1","1"
"SEMA3F","6405","SEMA3F","semaphorin 3F","1"
"SLC44A3","126969","SLC44A3","solute carrier family 44 member 3","1"
"RASD1","51655","RASD1","ras related dexamethasone induced 1","1"
"DOCK11","139818","DOCK11","dedicator of cytokinesis 11","1"
"PWRN1","791114","PWRN1","Prader-Willi region non-protein coding RNA 1","1"
"CEACAM1","634","CEACAM1","CEA cell adhesion molecule 1","1"
"APOA1","335","APOA1","apolipoprotein A1","1"
"IL15RA","3601","IL15RA","interleukin 15 receptor subunit alpha","1"
"FAM217A","222826","FAM217A","family with sequence similarity 217 member A","1"
"MEX3B","84206","MEX3B","mex-3 RNA binding family member B","1"
"C6orf99","100130967","C6orf99","chromosome 6 open reading frame 99","1"
"C1QTNF3","114899","C1QTNF3","C1q and TNF related 3","1"
"ITPR1-DT","100996539","ITPR1-DT","ITPR1 divergent transcript","1"
"ZNF324B","388569","ZNF324B","zinc finger protein 324B","1"
"RTL9","57529","RTL9","retrotransposon Gag like 9","1"
"ABCA1","19","ABCA1","ATP binding cassette subfamily A member 1","1"
"PTGS2","5743","PTGS2","prostaglandin-endoperoxide synthase 2","1"
"SERPINB1","1992","SERPINB1","serpin family B member 1","1"
"PCDHB2","56133","PCDHB2","protocadherin beta 2","1"
"TMEM200C","645369","TMEM200C","transmembrane protein 200C","1"
"ZNF347","84671","ZNF347","zinc finger protein 347","1"
"SFRP2","6423","SFRP2","secreted frizzled related protein 2","1"
"NXPH3","11248","NXPH3","neurexophilin 3","1"
"GHRLOS","100126793","GHRLOS","ghrelin opposite strand/antisense RNA","1"
"IFIH1","64135","IFIH1","interferon induced with helicase C domain 1","1"
"ENPP1","5167","ENPP1","ectonucleotide pyrophosphatase/phosphodiesterase 1","1"
"UPK1B","7348","UPK1B","uroplakin 1B","1"
"ALDOB","229","ALDOB","""aldolase, fructose-bisphosphate B""","1"
"PRDX2","7001","PRDX2","peroxiredoxin 2","1"
"BHLHB9","80823","BHLHB9","basic helix-loop-helix family member b9","1"
"ADAMTS17","170691","ADAMTS17","ADAM metallopeptidase with thrombospondin type 1 motif 17","1"
"CFC1","55997","CFC1","""cripto, FRL-1, cryptic family 1""","1"
"KCNK2","3776","KCNK2","potassium two pore domain channel subfamily K member 2","1"
"LRP5L","91355","LRP5L","LDL receptor related protein 5 like","1"
"SOHLH2","54937","SOHLH2","spermatogenesis and oogenesis specific basic helix-loop-helix 2","1"
"CCDC59","29080","CCDC59","coiled-coil domain containing 59","1"
"SFXN2","118980","SFXN2","sideroflexin 2","1"
"ANGPT2","285","ANGPT2","angiopoietin 2","1"
"CLTCL1","8218","CLTCL1","clathrin heavy chain like 1","1"
"FOXP2","93986","FOXP2","forkhead box P2","1"
"C1orf162","128346","C1orf162","chromosome 1 open reading frame 162","1"
"HTR1F","3355","HTR1F","5-hydroxytryptamine receptor 1F","1"
"DNAJB1","3337","DNAJB1","DnaJ heat shock protein family (Hsp40) member B1","1"
"POLE2","5427","POLE2","""DNA polymerase epsilon 2, accessory subunit""","1"
"SLC9C1","285335","SLC9C1","solute carrier family 9 member C1","1"
"ZNF880","400713","ZNF880","zinc finger protein 880","1"
"GTF2IRD2B","389524","GTF2IRD2B","GTF2I repeat domain containing 2B","1"
"CRHR2","1395","CRHR2","corticotropin releasing hormone receptor 2","1"
"POLR1C","9533","POLR1C","RNA polymerase I and III subunit C","1"
"SPDYE5","442590","SPDYE5","speedy/RINGO cell cycle regulator family member E5","1"
"NEAT1","283131","NEAT1","nuclear paraspeckle assembly transcript 1","1"
"STXBP2","6813","STXBP2","syntaxin binding protein 2","1"
"MINDY4B","646951","MINDY4B","MINDY family member 4B","1"
"CYP27A1","1593","CYP27A1","cytochrome P450 family 27 subfamily A member 1","1"
"ARHGEF38","54848","ARHGEF38","Rho guanine nucleotide exchange factor 38","1"
"BEST4","266675","BEST4","bestrophin 4","1"
"PAPSS2","9060","PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2","1"
"SLC25A15","10166","SLC25A15","solute carrier family 25 member 15","1"
"HSPA1L","3305","HSPA1L","heat shock protein family A (Hsp70) member 1 like","1"
"SCX","642658","SCX","scleraxis bHLH transcription factor","1"
"TCAP","8557","TCAP","titin-cap","1"
"ZNF724","440519","ZNF724","zinc finger protein 724","1"
"KIF6","221458","KIF6","kinesin family member 6","1"
"PBX4","80714","PBX4","PBX homeobox 4","1"
"TMEM140","55281","TMEM140","transmembrane protein 140","1"
"ZNF578","147660","ZNF578","zinc finger protein 578","1"
"FAT4","79633","FAT4","FAT atypical cadherin 4","1"
"THEMIS","387357","THEMIS","thymocyte selection associated","1"
"MGST1","4257","MGST1","microsomal glutathione S-transferase 1","1"
"PP2D1","151649","PP2D1","protein phosphatase 2C like domain containing 1","1"
"CHEK2","11200","CHEK2","checkpoint kinase 2","1"
"SLC26A5","375611","SLC26A5","solute carrier family 26 member 5","1"
"MID1IP1","58526","MID1IP1","MID1 interacting protein 1","1"
"EFCAB12","90288","EFCAB12","EF-hand calcium binding domain 12","1"
"TCTE1","202500","TCTE1","t-complex-associated-testis-expressed 1","1"
"PLD5","200150","PLD5","phospholipase D family member 5","1"
"PDZD9","255762","PDZD9","PDZ domain containing 9","1"
"ERICH2","285141","ERICH2","glutamate rich 2","1"
"AOC2","314","AOC2","amine oxidase copper containing 2","1"
"CHDH","55349","CHDH","choline dehydrogenase","1"
"LPAR6","10161","LPAR6","lysophosphatidic acid receptor 6","1"
"LVRN","206338","LVRN","laeverin","1"
"TMEM213","155006","TMEM213","transmembrane protein 213","1"
"PLCH2","9651","PLCH2","phospholipase C eta 2","1"
"CCNA2","890","CCNA2","cyclin A2","1"
"TP53TG5","27296","TP53TG5","TP53 target 5","1"
"CLDN20","49861","CLDN20","claudin 20","1"
"ASPN","54829","ASPN","asporin","1"
"CCDC178","374864","CCDC178","coiled-coil domain containing 178","1"
"ANO2","57101","ANO2","anoctamin 2","1"
"CPVL","54504","CPVL","carboxypeptidase vitellogenic like","1"
"CDKN2A","1029","CDKN2A","cyclin dependent kinase inhibitor 2A","1"
"CNKSR1","10256","CNKSR1","connector enhancer of kinase suppressor of Ras 1","1"
"HCP5","10866","HCP5","HLA complex P5","1"
"GLIPR1L2","144321","GLIPR1L2","GLIPR1 like 2","1"
"PPARA","5465","PPARA","peroxisome proliferator activated receptor alpha","1"
"ACSL5","51703","ACSL5","acyl-CoA synthetase long chain family member 5","1"
"APOBEC4","403314","APOBEC4","apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4","1"
"ZNF695","57116","ZNF695","zinc finger protein 695","1"
"SMPD2","6610","SMPD2","sphingomyelin phosphodiesterase 2","1"
"ARHGAP27","201176","ARHGAP27","Rho GTPase activating protein 27","1"
"P2RY12","64805","P2RY12","purinergic receptor P2Y12","1"
"FREM1","158326","FREM1","FRAS1 related extracellular matrix 1","1"
"PRB1","5542","PRB1","proline rich protein BstNI subfamily 1 (gene/pseudogene)","1"
"CRYBG1","202","CRYBG1","crystallin beta-gamma domain containing 1","1"
"AGBL1","123624","AGBL1","ATP/GTP binding protein like 1","1"
"ZNF98","148198","ZNF98","zinc finger protein 98","1"
"LIPI","149998","LIPI","lipase I","1"
"CIDEA","1149","CIDEA","cell death inducing DFFA like effector a","1"
"KLHL14","57565","KLHL14","kelch like family member 14","1"
"ETV4","2118","ETV4","ETS variant transcription factor 4","1"
"TEX22","647310","TEX22","testis expressed 22","1"
"RUNX1","861","RUNX1","RUNX family transcription factor 1","1"
"SLC5A3","6526","SLC5A3","solute carrier family 5 member 3","1"
"CRYBB2","1415","CRYBB2","crystallin beta B2","1"
"TAP1","6890","TAP1","""transporter 1, ATP binding cassette subfamily B member""","1"
"PDE3A","5139","PDE3A","phosphodiesterase 3A","1"
"TUBB4A","10382","TUBB4A","tubulin beta 4A class IVa","1"
"MYL5","4636","MYL5","myosin light chain 5","1"
"CFAP100","348807","CFAP100","cilia and flagella associated protein 100","1"
"VSIG1","340547","VSIG1","V-set and immunoglobulin domain containing 1","1"
"GVQW2","NA","NA","NA","0"
"OLMALINC","90271","OLMALINC","oligodendrocyte maturation-associated long intergenic non-coding RNA","1"
"MEIOC","284071","MEIOC","meiosis specific with coiled-coil domain","1"
"CDKL4","344387","CDKL4","cyclin dependent kinase like 4","1"
"PRELP","5549","PRELP","proline and arginine rich end leucine rich repeat protein","1"
"ZNF726","730087","ZNF726","zinc finger protein 726","1"
"C8orf88","100127983","C8orf88","chromosome 8 open reading frame 88","1"
"ACTL6A","86","ACTL6A","actin like 6A","1"
"IL18","3606","IL18","interleukin 18","1"
"FSD2","123722","FSD2","fibronectin type III and SPRY domain containing 2","1"
"EVC","2121","EVC","EvC ciliary complex subunit 1","1"
"WDR63","126820","WDR63","WD repeat domain 63","1"
"SPDYA","245711","SPDYA","speedy/RINGO cell cycle regulator family member A","1"
"GLIPR1L1","256710","GLIPR1L1","GLIPR1 like 1","1"
"BCAR3","8412","BCAR3","""BCAR3 adaptor protein, NSP family member""","1"
"CYP39A1","51302","CYP39A1","cytochrome P450 family 39 subfamily A member 1","1"
"BRIP1","83990","BRIP1","BRCA1 interacting protein C-terminal helicase 1","1"
"FZD1","8321","FZD1","frizzled class receptor 1","1"
"CD96","10225","CD96","CD96 molecule","1"
"PARD3","56288","PARD3","par-3 family cell polarity regulator","1"
"PCDH20","64881","PCDH20","protocadherin 20","1"
"SLC6A13","6540","SLC6A13","solute carrier family 6 member 13","1"
"CBY3","646019","CBY3","chibby family member 3","1"
"ISLR","3671","ISLR","immunoglobulin superfamily containing leucine rich repeat","1"
"NUDT13","25961","NUDT13","nudix hydrolase 13","1"
"C12orf60","144608","C12orf60","chromosome 12 open reading frame 60","1"
"TOX3","27324","TOX3","TOX high mobility group box family member 3","1"
"CCDC78","124093","CCDC78","coiled-coil domain containing 78","1"
"REC114","283677","REC114","REC114 meiotic recombination protein","1"
"IQCN","80726","IQCN","IQ motif containing N","1"
"PNMA6F","105373377","PNMA6F","PNMA family member 6F","1"
"FAM81B","153643","FAM81B","family with sequence similarity 81 member B","1"
"BARD1","580","BARD1","BRCA1 associated RING domain 1","1"
"DPF3","8110","DPF3","double PHD fingers 3","1"
"CMTM7","112616","CMTM7","CKLF like MARVEL transmembrane domain containing 7","1"
"THNSL2","55258","THNSL2","threonine synthase like 2","1"
"PDGFRA","5156","PDGFRA","platelet derived growth factor receptor alpha","1"
"TMC4","147798","TMC4","transmembrane channel like 4","1"
"FBXL8","55336","FBXL8","F-box and leucine rich repeat protein 8","1"
"HSP90AB1","3326","HSP90AB1","heat shock protein 90 alpha family class B member 1","1"
"C16orf74","404550","C16orf74","chromosome 16 open reading frame 74","1"
"OMD","4958","OMD","osteomodulin","1"
"HIPK4","147746","HIPK4","homeodomain interacting protein kinase 4","1"
"IER3","8870","IER3","immediate early response 3","1"
"SPINK8","646424","SPINK8","serine peptidase inhibitor Kazal type 8 (putative)","1"
"TBC1D8B","54885","TBC1D8B","TBC1 domain family member 8B","1"
"RARRES1","5918","RARRES1","retinoic acid receptor responder 1","1"
"ITGA1","3672","ITGA1","integrin subunit alpha 1","1"
"TMEM220","388335","TMEM220","transmembrane protein 220","1"
"RSPO4","343637","RSPO4","R-spondin 4","1"
"NFE2L3","9603","NFE2L3","""nuclear factor, erythroid 2 like 3""","1"
"TSPYL4","23270","TSPYL4","TSPY like 4","1"
"RAPGEF3","10411","RAPGEF3","Rap guanine nucleotide exchange factor 3","1"
"ASIP","434","ASIP","agouti signaling protein","1"
"GRIN3A","116443","GRIN3A","glutamate ionotropic receptor NMDA type subunit 3A","1"
"MYORG","57462","MYORG","myogenesis regulating glycosidase (putative)","1"
"LONRF3","79836","LONRF3","LON peptidase N-terminal domain and ring finger 3","1"
"C9orf92","100129385","C9orf92","chromosome 9 open reading frame 92","1"
"TMEM229A","730130","TMEM229A","transmembrane protein 229A","1"
"F5","2153","F5","coagulation factor V","1"
"DUOX1","53905","DUOX1","dual oxidase 1","1"
"TRAF3IP2","10758","TRAF3IP2","TRAF3 interacting protein 2","1"
"CAV3","859","CAV3","caveolin 3","1"
"SMCR5","140771","SMCR5","""Smith-Magenis syndrome chromosome region, candidate 5""","1"
"LTB4R","1241","LTB4R","leukotriene B4 receptor","1"
"CPB2","1361","CPB2","carboxypeptidase B2","1"
"ADRA2C","152","ADRA2C","adrenoceptor alpha 2C","1"
"ITIH2","3698","ITIH2","inter-alpha-trypsin inhibitor heavy chain 2","1"
"ACTC1","70","ACTC1","actin alpha cardiac muscle 1","1"
"DCDC2B","149069","DCDC2B","doublecortin domain containing 2B","1"
"CD99","4267","CD99","CD99 molecule (Xg blood group)","1"
"SELP","6403","SELP","selectin P","1"
"PHF21B","112885","PHF21B","PHD finger protein 21B","1"
"IGSF6","10261","IGSF6","immunoglobulin superfamily member 6","1"
"LYVE1","10894","LYVE1","lymphatic vessel endothelial hyaluronan receptor 1","1"
"HVCN1","84329","HVCN1","hydrogen voltage gated channel 1","1"
"MARCH3","NA","NA","NA","0"
"RBM47","54502","RBM47","RNA binding motif protein 47","1"
"BICDL2","146439","BICDL2","BICD family like cargo adaptor 2","1"
"INSL6","11172","INSL6","insulin like 6","1"
"PYGO1","26108","PYGO1","pygopus family PHD finger 1","1"
"POMZP3","22932","POMZP3","POM121 and ZP3 fusion","1"
"ZNF416","55659","ZNF416","zinc finger protein 416","1"
"SSC4D","136853","SSC4D","scavenger receptor cysteine rich family member with 4 domains","1"
"ACKR4","51554","ACKR4","atypical chemokine receptor 4","1"
"GACAT2","100287082","GACAT2","gastric cancer associated transcript 2","1"
"NLRC4","58484","NLRC4","NLR family CARD domain containing 4","1"
"RPP38","10557","RPP38","ribonuclease P/MRP subunit p38","1"
"PALMD","54873","PALMD","palmdelphin","1"
"IFI27","3429","IFI27","interferon alpha inducible protein 27","1"
"PZP","5858","PZP","PZP alpha-2-macroglobulin like","1"
"MIATNB","102724827","MIATNB","MIAT neighbor","1"
"SGSH","6448","SGSH","N-sulfoglucosamine sulfohydrolase","1"
"RBP2","5948","RBP2","retinol binding protein 2","1"
"SPATA1","100505741","SPATA1","spermatogenesis associated 1","1"
"KANK1","23189","KANK1","KN motif and ankyrin repeat domains 1","1"
"FBLN5","10516","FBLN5","fibulin 5","1"
"TEX53","105376230","TEX53","testis expressed 53","1"
"CCDC150","284992","CCDC150","coiled-coil domain containing 150","1"
"HGH1","51236","HGH1","HGH1 homolog","1"
"PDPN","10630","PDPN","podoplanin","1"
"ISG15","9636","ISG15","ISG15 ubiquitin like modifier","1"
"PRSS48","345062","PRSS48","serine protease 48","1"
"NPIPB12","440353","NPIPB12","nuclear pore complex interacting protein family member B12","1"
"WDR62","284403","WDR62","WD repeat domain 62","1"
"STX19","415117","STX19","syntaxin 19","1"
"ABCB1","5243","ABCB1","ATP binding cassette subfamily B member 1","1"
