NAME	TITLE	SCORE	
LENG9	leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]	0.047368605	
AK9	adenylate kinase 9 [Source:HGNC Symbol;Acc:HGNC:33814]	0.047361948	
CYP39A1	cytochrome P450 family 39 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:17449]	0.047259156	
PRR16	proline rich 16 [Source:HGNC Symbol;Acc:HGNC:29654]	0.047177453	
STIMATE	STIM activating enhancer [Source:HGNC Symbol;Acc:HGNC:30526]	0.047175743	
SLC44A5	solute carrier family 44 member 5 [Source:HGNC Symbol;Acc:HGNC:28524]	0.04713036	
HARBI1	harbinger transposase derived 1 [Source:HGNC Symbol;Acc:HGNC:26522]	0.0471117	
PIPOX	pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804]	0.046938088	
C9orf153	chromosome 9 open reading frame 153 [Source:HGNC Symbol;Acc:HGNC:31456]	0.046899308	
B3GALT5	beta-1,3-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:920]	0.046892636	
ACSM6	acyl-CoA synthetase medium chain family member 6 [Source:HGNC Symbol;Acc:HGNC:31665]	0.04687824	
LVRN	laeverin [Source:HGNC Symbol;Acc:HGNC:26904]	0.046834894	
PIERCE1	piercer of microtubule wall 1 [Source:HGNC Symbol;Acc:HGNC:28435]	0.046816386	
GDF7	growth differentiation factor 7 [Source:HGNC Symbol;Acc:HGNC:4222]	0.046773847	
RFX3	regulatory factor X3 [Source:HGNC Symbol;Acc:HGNC:9984]	0.046657115	
COL28A1	collagen type XXVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22442]	0.04655746	
KLF5	KLF transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]	0.046449527	
TNFSF13B	TNF superfamily member 13b [Source:HGNC Symbol;Acc:HGNC:11929]	0.046287566	
ITFG2	integrin alpha FG-GAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30879]	0.046138547	
KEAP1	kelch like ECH associated protein 1 [Source:HGNC Symbol;Acc:HGNC:23177]	0.046101835	
TCIM	transcriptional and immune response regulator [Source:HGNC Symbol;Acc:HGNC:1357]	0.046101026	
RPS8	ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]	0.046048697	
C5AR1	complement C5a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1338]	0.04604529	
PARP16	poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]	0.046039447	
CYTH3	cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]	0.04603372	
RPL32	ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]	0.046002574	
SLC9B1	solute carrier family 9 member B1 [Source:HGNC Symbol;Acc:HGNC:24244]	0.0458996	
TMED4	transmembrane p24 trafficking protein 4 [Source:HGNC Symbol;Acc:HGNC:22301]	0.045894835	
SNHG4	small nucleolar RNA host gene 4 [Source:HGNC Symbol;Acc:HGNC:32964]	0.04560808	
GTF2A2	general transcription factor IIA subunit 2 [Source:HGNC Symbol;Acc:HGNC:4647]	0.045569822	
NDUFA1	NADH:ubiquinone oxidoreductase subunit A1 [Source:HGNC Symbol;Acc:HGNC:7683]	0.045507513	
KLHDC9	kelch domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28489]	0.045503203	
IL15	interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]	0.045380212	
TICAM2	TIR domain containing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:21354]	0.045375682	
TMIE	transmembrane inner ear [Source:HGNC Symbol;Acc:HGNC:30800]	0.045264877	
CPNE4	copine 4 [Source:HGNC Symbol;Acc:HGNC:2317]	0.045188583	
GRB14	growth factor receptor bound protein 14 [Source:HGNC Symbol;Acc:HGNC:4565]	0.045170613	
SPRY4	sprouty RTK signaling antagonist 4 [Source:HGNC Symbol;Acc:HGNC:15533]	0.045163255	
SLCO4C1	solute carrier organic anion transporter family member 4C1 [Source:HGNC Symbol;Acc:HGNC:23612]	0.04513727	
HDAC10	histone deacetylase 10 [Source:HGNC Symbol;Acc:HGNC:18128]	0.04502766	
MYOZ3	myozenin 3 [Source:HGNC Symbol;Acc:HGNC:18565]	0.044956215	
RAD23A	RAD23 homolog A, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9812]	0.044769865	
CCDC26	CCDC26 long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:28416]	0.044769764	
NAT16	N-acetyltransferase 16 (putative) [Source:HGNC Symbol;Acc:HGNC:22030]	0.04472587	
DTYMK	deoxythymidylate kinase [Source:HGNC Symbol;Acc:HGNC:3061]	0.044667654	
PPIB	peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]	0.04456586	
CCDC113	coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002]	0.044236857	
SURF1	SURF1 cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:11474]	0.044221073	
GUK1	guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]	0.044085264	
ZPBP	zona pellucida binding protein [Source:HGNC Symbol;Acc:HGNC:15662]	0.04403039	
ASAP1-IT2	ASAP1 intronic transcript 2 [Source:HGNC Symbol;Acc:HGNC:48917]	0.043998823	
KCNH4	potassium voltage-gated channel subfamily H member 4 [Source:HGNC Symbol;Acc:HGNC:6253]	0.043912325	
MCAT	malonyl-CoA-acyl carrier protein transacylase [Source:HGNC Symbol;Acc:HGNC:29622]	0.043896493	
CYBC1	cytochrome b-245 chaperone 1 [Source:HGNC Symbol;Acc:HGNC:28672]	0.043790083	
NEDD8	NEDD8 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:7732]	0.043715276	
CAMKK1	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]	0.043681554	
IRF2	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]	0.04363674	
BCLAF3	BCLAF1 and THRAP3 family member 3 [Source:HGNC Symbol;Acc:HGNC:27413]	0.043603204	
CDK2AP2	cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:30833]	0.043595675	
HCP5	HLA complex P5 [Source:HGNC Symbol;Acc:HGNC:21659]	0.043591168	
IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17368]	0.04347718	
SLC35F2	solute carrier family 35 member F2 [Source:HGNC Symbol;Acc:HGNC:23615]	0.04345448	
SERPINB1	serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]	0.043450113	
LYSMD1	LysM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32070]	0.043388072	
ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:28739]	0.04337211	
MYBBP1A	MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]	0.043290686	
MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]	0.043215178	
NNAT	neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]	0.043141235	
RGS19	regulator of G protein signaling 19 [Source:HGNC Symbol;Acc:HGNC:13735]	0.043127805	
AARS2	alanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21022]	0.04306977	
ATP4A	ATPase H+/K+ transporting subunit alpha [Source:HGNC Symbol;Acc:HGNC:819]	0.042965118	
ANKRD20A1	ankyrin repeat domain 20 family member A1 [Source:HGNC Symbol;Acc:HGNC:23665]	0.04278977	
FITM2	fat storage inducing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16135]	0.04270443	
FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	0.042494524	
NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	0.042367026	
BLOC1S1	biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]	0.042365734	
ABCB7	ATP binding cassette subfamily B member 7 [Source:HGNC Symbol;Acc:HGNC:48]	0.042197965	
PTPMT1	protein tyrosine phosphatase mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:26965]	0.042093374	
ATG2A	autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028]	0.042086534	
ARHGAP28	Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]	0.042085238	
NDUFB2	NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]	0.04200015	
DNAJC5G	DnaJ heat shock protein family (Hsp40) member C5 gamma [Source:HGNC Symbol;Acc:HGNC:24844]	0.041894168	
DAPK1-IT1	DAPK1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:43591]	0.04186609	
LRP8	LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]	0.041811235	
AP5B1	adaptor related protein complex 5 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:25104]	0.041541617	
OMG	oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]	0.04153542	
ALKBH4	alkB homolog 4, lysine demethylase [Source:HGNC Symbol;Acc:HGNC:21900]	0.041491102	
TBCK	TBC1 domain containing kinase [Source:HGNC Symbol;Acc:HGNC:28261]	0.041347515	
FGF5	fibroblast growth factor 5 [Source:HGNC Symbol;Acc:HGNC:3683]	0.04125779	
NPTX2	neuronal pentraxin 2 [Source:HGNC Symbol;Acc:HGNC:7953]	0.04122322	
PHKG1	phosphorylase kinase catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:8930]	0.041053098	
GAB1	GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]	0.041044258	
NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]	0.04101411	
NDUFA6	NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690]	0.040904574	
PRIM1	DNA primase subunit 1 [Source:HGNC Symbol;Acc:HGNC:9369]	0.04084103	
SLC7A11	solute carrier family 7 member 11 [Source:HGNC Symbol;Acc:HGNC:11059]	0.040798385	
NEAT1	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]	0.04073077	
DGAT2	diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]	0.040685814	
AMER1	APC membrane recruitment protein 1 [Source:HGNC Symbol;Acc:HGNC:26837]	0.04065883	
LUZP2	leucine zipper protein 2 [Source:HGNC Symbol;Acc:HGNC:23206]	0.0406484	
RNF180	ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752]	0.040601254	
UTP3	UTP3 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24477]	0.040567152	
PPIL1	peptidylprolyl isomerase like 1 [Source:HGNC Symbol;Acc:HGNC:9260]	0.04055027	
TRIM67	tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]	0.040466007	
SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	0.04040526	
LRFN2	leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21226]	0.040370364	
SNAPIN	SNAP associated protein [Source:HGNC Symbol;Acc:HGNC:17145]	0.04034883	
CORO1B	coronin 1B [Source:HGNC Symbol;Acc:HGNC:2253]	0.040294845	
CYB5R4	cytochrome b5 reductase 4 [Source:HGNC Symbol;Acc:HGNC:20147]	0.04026267	
SLC10A1	solute carrier family 10 member 1 [Source:HGNC Symbol;Acc:HGNC:10905]	0.040241495	
ZNF345	zinc finger protein 345 [Source:HGNC Symbol;Acc:HGNC:16367]	0.040179335	
DALRD3	DALR anticodon binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25536]	0.040130086	
MANEAL	mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]	0.04009657	
MDFIC	MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]	0.040073644	
TAF10	TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]	0.039931394	
ATG9A	autophagy related 9A [Source:HGNC Symbol;Acc:HGNC:22408]	0.03965703	
SPDYE1	speedy/RINGO cell cycle regulator family member E1 [Source:HGNC Symbol;Acc:HGNC:16408]	0.039649934	
CDH12	cadherin 12 [Source:HGNC Symbol;Acc:HGNC:1751]	0.039627522	
TNIP1	TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]	0.039583124	
KANK4	KN motif and ankyrin repeat domains 4 [Source:HGNC Symbol;Acc:HGNC:27263]	0.039507996	
C8orf33	chromosome 8 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26104]	0.039420646	
TAFA1	TAFA chemokine like family member 1 [Source:HGNC Symbol;Acc:HGNC:21587]	0.039362922	
PPARGC1B	PPARG coactivator 1 beta [Source:HGNC Symbol;Acc:HGNC:30022]	0.03900565	
KAT5	lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]	0.038867854	
NBEAL1	neurobeachin like 1 [Source:HGNC Symbol;Acc:HGNC:20681]	0.038778838	
RPL12	ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302]	0.038765732	
C12orf75	chromosome 12 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:35164]	0.038754776	
WARS1	tryptophanyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12729]	0.038733702	
SYNE2	spectrin repeat containing nuclear envelope protein 2 [Source:HGNC Symbol;Acc:HGNC:17084]	0.038654752	
RPAP1	RNA polymerase II associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24567]	0.038620915	
TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2 [Source:HGNC Symbol;Acc:HGNC:25440]	0.038572498	
METTL26	methyltransferase like 26 [Source:HGNC Symbol;Acc:HGNC:14141]	0.03846338	
IL17RE	interleukin 17 receptor E [Source:HGNC Symbol;Acc:HGNC:18439]	0.038324337	
ZNF800	zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]	0.038285386	
ADAM32	ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:HGNC:15479]	0.038154524	
PUS10	pseudouridine synthase 10 [Source:HGNC Symbol;Acc:HGNC:26505]	0.0379927	
PSMD7	proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]	0.037870347	
COL23A1	collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]	0.03786594	
RPUSD1	RNA pseudouridine synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173]	0.037846066	
REP15	RAB15 effector protein [Source:HGNC Symbol;Acc:HGNC:33748]	0.037830815	
CBLL1	Cbl proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:21225]	0.037792467	
SPDYE21	speedy/RINGO cell cycle regulator family member E21 [Source:HGNC Symbol;Acc:HGNC:51517]	0.037693877	
PPP1R35	protein phosphatase 1 regulatory subunit 35 [Source:HGNC Symbol;Acc:HGNC:28320]	0.037621364	
C1orf162	chromosome 1 open reading frame 162 [Source:HGNC Symbol;Acc:HGNC:28344]	0.03747663	
FAM66C	family with sequence similarity 66 member C [Source:HGNC Symbol;Acc:HGNC:21644]	0.037474174	
SLC2A1	solute carrier family 2 member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	0.037414305	
SH3BGR	SH3 domain binding glutamate rich protein [Source:HGNC Symbol;Acc:HGNC:10822]	0.03740101	
SLC25A10	solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980]	0.037368696	
PRELID1	PRELI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30255]	0.037048765	
BAZ2B	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]	0.03697298	
TMEM135	transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]	0.03678776	
TCF20	transcription factor 20 [Source:HGNC Symbol;Acc:HGNC:11631]	0.036708657	
PLCL1	phospholipase C like 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:9063]	0.03650172	
SYT12	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]	0.036479782	
POLM	DNA polymerase mu [Source:HGNC Symbol;Acc:HGNC:9185]	0.036420703	
INAFM1	InaF motif containing 1 [Source:HGNC Symbol;Acc:HGNC:27406]	0.036382746	
PPA2	inorganic pyrophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:28883]	0.036364146	
SLIRP	SRA stem-loop interacting RNA binding protein [Source:HGNC Symbol;Acc:HGNC:20495]	0.036225155	
ZFC3H1	zinc finger C3H1-type containing [Source:HGNC Symbol;Acc:HGNC:28328]	0.036187634	
MGMT	O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059]	0.036118507	
NME2	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]	0.03597813	
FGF10	fibroblast growth factor 10 [Source:HGNC Symbol;Acc:HGNC:3666]	0.035915475	
HDAC9	histone deacetylase 9 [Source:HGNC Symbol;Acc:HGNC:14065]	0.035699826	
CNTNAP3B	contactin associated protein family member 3B [Source:HGNC Symbol;Acc:HGNC:32035]	0.035693385	
PLEKHJ1	pleckstrin homology domain containing J1 [Source:HGNC Symbol;Acc:HGNC:18211]	0.03566317	
NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2 [Source:HGNC Symbol;Acc:HGNC:29291]	0.035562396	
SNHG8	small nucleolar RNA host gene 8 [Source:HGNC Symbol;Acc:HGNC:33098]	0.035527367	
LIN7B	lin-7 homolog B, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17788]	0.035466053	
CWC27	CWC27 spliceosome associated cyclophilin [Source:HGNC Symbol;Acc:HGNC:10664]	0.035449073	
ADGRL3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]	0.035358064	
ABCA6	ATP binding cassette subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:36]	0.035262126	
EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]	0.035208363	
ETV3	ETS variant transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3492]	0.035198964	
CA8	carbonic anhydrase 8 [Source:HGNC Symbol;Acc:HGNC:1382]	0.035160094	
ASPHD1	aspartate beta-hydroxylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27380]	0.03502363	
GACAT2	gastric cancer associated transcript 2 [Source:HGNC Symbol;Acc:HGNC:50516]	0.034963407	
SMC2	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]	0.034853037	
LSR	lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]	0.034843445	
RPS3A	ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]	0.034728903	
MFAP3L	microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]	0.03466584	
MICOS10	mitochondrial contact site and cristae organizing system subunit 10 [Source:HGNC Symbol;Acc:HGNC:32068]	0.03460048	
TRIM24	tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]	0.03431456	
RASAL2	RAS protein activator like 2 [Source:HGNC Symbol;Acc:HGNC:9874]	0.034299925	
ALDH8A1	aldehyde dehydrogenase 8 family member A1 [Source:HGNC Symbol;Acc:HGNC:15471]	0.034266893	
RALGPS2	Ral GEF with PH domain and SH3 binding motif 2 [Source:HGNC Symbol;Acc:HGNC:30279]	0.03422086	
FBXO15	F-box protein 15 [Source:HGNC Symbol;Acc:HGNC:13617]	0.034074362	
BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	0.034055565	
NACA	nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629]	0.033991963	
SLC22A18AS	SLC22A18 antisense RNA [Source:HGNC Symbol;Acc:HGNC:10965]	0.033956144	
VSIG1	V-set and immunoglobulin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28675]	0.033928372	
LKAAEAR1	LKAAEAR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:33718]	0.03392831	
KIAA0825	KIAA0825 [Source:HGNC Symbol;Acc:HGNC:28532]	0.03391824	
DNAH12	dynein axonemal heavy chain 12 [Source:HGNC Symbol;Acc:HGNC:2943]	0.03390363	
C8orf82	chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:33826]	0.03386847	
TH2LCRR	T helper type 2 locus control region associated RNA [Source:HGNC Symbol;Acc:HGNC:40495]	0.03386204	
FAM193B	family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]	0.033835508	
OR3A2	olfactory receptor family 3 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8283]	0.033631943	
POMP	proteasome maturation protein [Source:HGNC Symbol;Acc:HGNC:20330]	0.033592444	
COLEC10	collectin subfamily member 10 [Source:HGNC Symbol;Acc:HGNC:2220]	0.03356987	
FLNB	filamin B [Source:HGNC Symbol;Acc:HGNC:3755]	0.03356539	
CCDC144A	coiled-coil domain containing 144A [Source:HGNC Symbol;Acc:HGNC:29072]	0.03353957	
ATP5PD	ATP synthase peripheral stalk subunit d [Source:HGNC Symbol;Acc:HGNC:845]	0.0333599	
RPL21	ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]	0.033245005	
SHTN1	shootin 1 [Source:HGNC Symbol;Acc:HGNC:29319]	0.033234492	
RPS26	ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]	0.03302195	
FILIP1L	filamin A interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:24589]	0.032668978	
MRPL34	mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]	0.03259535	
PLSCR1	phospholipid scramblase 1 [Source:HGNC Symbol;Acc:HGNC:9092]	0.032511357	
SDSL	serine dehydratase like [Source:HGNC Symbol;Acc:HGNC:30404]	0.032498196	
RPL35A	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]	0.03232544	
EMX1	empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340]	0.032274205	
CDKAL1	CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050]	0.03216939	
MAGIX	MAGI family member, X-linked [Source:HGNC Symbol;Acc:HGNC:30006]	0.032069936	
HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195]	0.032002423	
ZNF486	zinc finger protein 486 [Source:HGNC Symbol;Acc:HGNC:20807]	0.031838868	
GARIN1A	golgi associated RAB2 interactor 1A [Source:HGNC Symbol;Acc:HGNC:27998]	0.031834062	
RYR3	ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485]	0.031714544	
SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]	0.031704213	
RPL17	ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307]	0.031634957	
PPP1R36	protein phosphatase 1 regulatory subunit 36 [Source:HGNC Symbol;Acc:HGNC:20097]	0.031528782	
PAXX	PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849]	0.031457614	
HYAL3	hyaluronidase 3 [Source:HGNC Symbol;Acc:HGNC:5322]	0.031375945	
AFF2	ALF transcription elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3776]	0.03131176	
HYMAI	hydatidiform mole associated and imprinted [Source:HGNC Symbol;Acc:HGNC:5326]	0.03130816	
TANK	TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562]	0.031233663	
TIMM10B	translocase of inner mitochondrial membrane 10B [Source:HGNC Symbol;Acc:HGNC:4022]	0.031224541	
INTS4	integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]	0.031195616	
TFPT	TCF3 fusion partner [Source:HGNC Symbol;Acc:HGNC:13630]	0.031029994	
RPL29	ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331]	0.030967722	
RNF181	ring finger protein 181 [Source:HGNC Symbol;Acc:HGNC:28037]	0.03088298	
TIMM8B	translocase of inner mitochondrial membrane 8 homolog B [Source:HGNC Symbol;Acc:HGNC:11818]	0.030714002	
TRA2A	transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]	0.03068665	
ANTXR2	ANTXR cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:21732]	0.030570986	
CDK20	cyclin dependent kinase 20 [Source:HGNC Symbol;Acc:HGNC:21420]	0.030522829	
RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]	0.0304282	
STX4	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]	0.030407386	
ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]	0.030399593	
ABCD2	ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]	0.03035046	
CEL	carboxyl ester lipase [Source:HGNC Symbol;Acc:HGNC:1848]	0.030343598	
HR	HR lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]	0.030315986	
FIS1	fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]	0.030310957	
GATAD2A	GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]	0.030256063	
FRMPD2	FERM and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28572]	0.030226495	
CCNE2	cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]	0.030195147	
RARRES1	retinoic acid receptor responder 1 [Source:HGNC Symbol;Acc:HGNC:9867]	0.030193793	
TRPT1	tRNA phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:20316]	0.029994098	
COX7A1	cytochrome c oxidase subunit 7A1 [Source:HGNC Symbol;Acc:HGNC:2287]	0.029989162	
DRICH1	aspartate rich 1 [Source:HGNC Symbol;Acc:HGNC:28031]	0.029805401	
SLC9C1	solute carrier family 9 member C1 [Source:HGNC Symbol;Acc:HGNC:31401]	0.029762158	
AMMECR1	AMMECR nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:467]	0.029756995	
CCDC74B	coiled-coil domain containing 74B [Source:HGNC Symbol;Acc:HGNC:25267]	0.029756388	
SFMBT2	Scm like with four mbt domains 2 [Source:HGNC Symbol;Acc:HGNC:20256]	0.02955253	
TCEA2	transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]	0.029519934	
ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]	0.02947754	
ZNF605	zinc finger protein 605 [Source:HGNC Symbol;Acc:HGNC:28068]	0.029424997	
TOX3	TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]	0.029405965	
HIBCH	3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:HGNC:4908]	0.029396662	
LRRTM1	leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:HGNC:19408]	0.029321555	
C12orf57	chromosome 12 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:29521]	0.029292371	
TRPC4	transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]	0.029084625	
