NAME	TITLE	SCORE	
CPEB1	cytoplasmic polyadenylation element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21744]	0.09557933	
RCN1	reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]	0.09543317	
CRADD	CASP2 and RIPK1 domain containing adaptor with death domain [Source:HGNC Symbol;Acc:HGNC:2340]	0.09533269	
GIHCG	GIHCG inhibitor of miR-200b/200a/429 expression [Source:HGNC Symbol;Acc:HGNC:52649]	0.09532786	
CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	0.09512135	
GABRA1	gamma-aminobutyric acid type A receptor subunit alpha1 [Source:HGNC Symbol;Acc:HGNC:4075]	0.095113695	
NT5E	5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]	0.09510052	
SELP	selectin P [Source:HGNC Symbol;Acc:HGNC:10721]	0.09509852	
RTN4RL1	reticulon 4 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21329]	0.09502456	
ZBTB16	zinc finger and BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:12930]	0.09500885	
ASCC2	activating signal cointegrator 1 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24103]	0.094823875	
LGR4	leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]	0.094820134	
ABCB1	ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40]	0.09478833	
SUFU	SUFU negative regulator of hedgehog signaling [Source:HGNC Symbol;Acc:HGNC:16466]	0.094762616	
RPL37A	ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]	0.09472967	
CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]	0.094694614	
TMEM248	transmembrane protein 248 [Source:HGNC Symbol;Acc:HGNC:25476]	0.094687514	
LCOR	ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29503]	0.09462052	
PCDH7	protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]	0.09458634	
POLD4	DNA polymerase delta 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:14106]	0.09449572	
GPER1	G protein-coupled estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:4485]	0.09444671	
PANK1	pantothenate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8598]	0.09434957	
SLC7A5	solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]	0.0942827	
RPS25	ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:10413]	0.09422846	
TSHR	thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:12373]	0.094221815	
APTR	Alu-mediated CDKN1A/p21 transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:44173]	0.0942162	
ZNF488	zinc finger protein 488 [Source:HGNC Symbol;Acc:HGNC:23535]	0.0941626	
CYB561D1	cytochrome b561 family member D1 [Source:HGNC Symbol;Acc:HGNC:26804]	0.09415985	
PHACTR4	phosphatase and actin regulator 4 [Source:HGNC Symbol;Acc:HGNC:25793]	0.09407603	
PLSCR1	phospholipid scramblase 1 [Source:HGNC Symbol;Acc:HGNC:9092]	0.09407271	
HFM1	helicase for meiosis 1 [Source:HGNC Symbol;Acc:HGNC:20193]	0.09401706	
HS6ST2	heparan sulfate 6-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:19133]	0.09394622	
SLC38A8	solute carrier family 38 member 8 [Source:HGNC Symbol;Acc:HGNC:32434]	0.093936756	
CALB1	calbindin 1 [Source:HGNC Symbol;Acc:HGNC:1434]	0.09382161	
SLC52A2	solute carrier family 52 member 2 [Source:HGNC Symbol;Acc:HGNC:30224]	0.093717195	
RFX5	regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986]	0.093647555	
CUZD1	CUB and zona pellucida like domains 1 [Source:HGNC Symbol;Acc:HGNC:17937]	0.09355102	
RPS10-NUDT3	RPS10-NUDT3 readthrough [Source:HGNC Symbol;Acc:HGNC:49181]	0.093546405	
MAF1	MAF1 homolog, negative regulator of RNA polymerase III [Source:HGNC Symbol;Acc:HGNC:24966]	0.09333428	
LURAP1L	leucine rich adaptor protein 1 like [Source:HGNC Symbol;Acc:HGNC:31452]	0.09330013	
DOHH	deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]	0.0932498	
SNRPD3	small nuclear ribonucleoprotein D3 polypeptide [Source:HGNC Symbol;Acc:HGNC:11160]	0.09312908	
DCLRE1C	DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]	0.09311735	
CHRM2	cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]	0.093109906	
CANX	calnexin [Source:HGNC Symbol;Acc:HGNC:1473]	0.093030125	
SUN2	Sad1 and UNC84 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14210]	0.09297855	
LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	0.09291688	
KLC1	kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]	0.09284542	
GACAT2	gastric cancer associated transcript 2 [Source:HGNC Symbol;Acc:HGNC:50516]	0.092777565	
COBL	cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199]	0.092734195	
MATN1	matrilin 1 [Source:HGNC Symbol;Acc:HGNC:6907]	0.092704445	
KCTD14	potassium channel tetramerization domain containing 14 [Source:HGNC Symbol;Acc:HGNC:23295]	0.0925762	
DENND1A	DENN domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29324]	0.09254513	
OVCH1	ovochymase 1 [Source:HGNC Symbol;Acc:HGNC:23080]	0.09250154	
WWOX	WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]	0.09246463	
CFAP97	cilia and flagella associated protein 97 [Source:HGNC Symbol;Acc:HGNC:29276]	0.092431135	
LETM1	leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556]	0.09235481	
ZNG1F	Zn regulated GTPase metalloprotein activator 1F [Source:HGNC Symbol;Acc:HGNC:31978]	0.09234921	
BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	0.092266366	
ILK	integrin linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	0.09223934	
DANCR	differentiation antagonizing non-protein coding RNA [Source:HGNC Symbol;Acc:HGNC:28964]	0.09216985	
CRACD	capping protein inhibiting regulator of actin dynamics [Source:HGNC Symbol;Acc:HGNC:29219]	0.09201363	
GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	0.09179419	
ZNF407	zinc finger protein 407 [Source:HGNC Symbol;Acc:HGNC:19904]	0.09173166	
TMEM126A	transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]	0.09170324	
PRR16	proline rich 16 [Source:HGNC Symbol;Acc:HGNC:29654]	0.09157994	
NCK1-DT	NCK1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49645]	0.09149845	
FOCAD	focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]	0.09146273	
GTF2IRD2B	GTF2I repeat domain containing 2B [Source:HGNC Symbol;Acc:HGNC:33125]	0.091400154	
SAYSD1	SAYSVFN motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21025]	0.09118567	
FREM1	FRAS1 related extracellular matrix 1 [Source:HGNC Symbol;Acc:HGNC:23399]	0.091182895	
TOMM70	translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985]	0.09117504	
RAMAC	RNA guanine-7 methyltransferase activating subunit [Source:HGNC Symbol;Acc:HGNC:31022]	0.091109484	
C9orf153	chromosome 9 open reading frame 153 [Source:HGNC Symbol;Acc:HGNC:31456]	0.091105156	
LRFN5	leucine rich repeat and fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20360]	0.0910586	
CXXC5	CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]	0.09096966	
KIAA0586	KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]	0.09086755	
COL6A6	collagen type VI alpha 6 chain [Source:HGNC Symbol;Acc:HGNC:27023]	0.09084129	
ABHD16A	abhydrolase domain containing 16A, phospholipase [Source:HGNC Symbol;Acc:HGNC:13921]	0.09079648	
GRK2	G protein-coupled receptor kinase 2 [Source:HGNC Symbol;Acc:HGNC:289]	0.090629175	
SLC9C1	solute carrier family 9 member C1 [Source:HGNC Symbol;Acc:HGNC:31401]	0.090598166	
COL11A1	collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]	0.09043367	
SYT14	synaptotagmin 14 [Source:HGNC Symbol;Acc:HGNC:23143]	0.09036823	
SWT1	SWT1 RNA endoribonuclease homolog [Source:HGNC Symbol;Acc:HGNC:16785]	0.09034079	
TRIM28	tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]	0.090326056	
TTC33	tetratricopeptide repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:29959]	0.09032392	
LRRC8C-DT	LRRC8C divergent transcript [Source:HGNC Symbol;Acc:HGNC:53731]	0.090211995	
ZIK1	zinc finger protein interacting with K protein 1 [Source:HGNC Symbol;Acc:HGNC:33104]	0.09009856	
MON1B	MON1 homolog B, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:25020]	0.09006105	
RPS4X	ribosomal protein S4 X-linked [Source:HGNC Symbol;Acc:HGNC:10424]	0.09003198	
ALDH8A1	aldehyde dehydrogenase 8 family member A1 [Source:HGNC Symbol;Acc:HGNC:15471]	0.08994973	
GAN	gigaxonin [Source:HGNC Symbol;Acc:HGNC:4137]	0.08968203	
CIC	capicua transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:14214]	0.08960848	
CDK2AP2	cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:30833]	0.089597546	
VAT1	vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]	0.08956389	
NRG1	neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997]	0.08948995	
PLCH1	phospholipase C eta 1 [Source:HGNC Symbol;Acc:HGNC:29185]	0.0894881	
RTBDN	retbindin [Source:HGNC Symbol;Acc:HGNC:30310]	0.089461006	
ABLIM1	actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]	0.08930148	
PLA2G4A	phospholipase A2 group IVA [Source:HGNC Symbol;Acc:HGNC:9035]	0.08925705	
ZBTB45	zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715]	0.089204855	
GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	0.08913241	
CPNE4	copine 4 [Source:HGNC Symbol;Acc:HGNC:2317]	0.08906471	
RPS12	ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385]	0.08905245	
SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]	0.08891043	
RAC3	Rac family small GTPase 3 [Source:HGNC Symbol;Acc:HGNC:9803]	0.08886016	
ADAP1	ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486]	0.08883798	
ELK3	ETS transcription factor ELK3 [Source:HGNC Symbol;Acc:HGNC:3325]	0.088801876	
TTC7A	tetratricopeptide repeat domain 7A [Source:HGNC Symbol;Acc:HGNC:19750]	0.08875804	
WARS1	tryptophanyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12729]	0.08874085	
TMEM163	transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]	0.088718034	
SNTG2	syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741]	0.08869972	
TAGLN3	transgelin 3 [Source:HGNC Symbol;Acc:HGNC:29868]	0.08864581	
AHCYL2	adenosylhomocysteinase like 2 [Source:HGNC Symbol;Acc:HGNC:22204]	0.0885227	
ZNF609	zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]	0.0885004	
UBQLN4	ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]	0.08847324	
SIK3	SIK family kinase 3 [Source:HGNC Symbol;Acc:HGNC:29165]	0.08844078	
CCDC59	coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]	0.0883441	
NUP50	nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]	0.08834159	
CELSR2	cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]	0.088333935	
DIS3L2	DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]	0.0883217	
ARF4	ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]	0.08831528	
CTIF	cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]	0.08825015	
SHANK1	SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]	0.08823934	
C4orf54	chromosome 4 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:27741]	0.088212095	
ATRAID	all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]	0.08814502	
EDA	ectodysplasin A [Source:HGNC Symbol;Acc:HGNC:3157]	0.08775856	
ACOX3	acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]	0.08775189	
DACT3	dishevelled binding antagonist of beta catenin 3 [Source:HGNC Symbol;Acc:HGNC:30745]	0.08771232	
FURIN	furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]	0.08766946	
TPP2	tripeptidyl peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12016]	0.0874474	
LPCAT2	lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]	0.08731091	
UBXN10	UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]	0.087291	
CDK9	cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]	0.08723024	
POLR1F	RNA polymerase I subunit F [Source:HGNC Symbol;Acc:HGNC:18027]	0.087205745	
RGS20	regulator of G protein signaling 20 [Source:HGNC Symbol;Acc:HGNC:14600]	0.0871769	
BEND7	BEN domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23514]	0.08716753	
ABCG8	ATP binding cassette subfamily G member 8 [Source:HGNC Symbol;Acc:HGNC:13887]	0.087141484	
SAXO2	stabilizer of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33727]	0.08712234	
DNAJC14	DnaJ heat shock protein family (Hsp40) member C14 [Source:HGNC Symbol;Acc:HGNC:24581]	0.08707015	
CCDC26	CCDC26 long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:28416]	0.08696475	
RPL7	ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363]	0.08694334	
SMCO2	single-pass membrane protein with coiled-coil domains 2 [Source:HGNC Symbol;Acc:HGNC:34448]	0.08690859	
MANF	mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]	0.086908065	
GALNT1	polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]	0.08681167	
UHMK1	U2AF homology motif kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]	0.086803176	
EGFL7	EGF like domain multiple 7 [Source:HGNC Symbol;Acc:HGNC:20594]	0.086774096	
KLRD1	killer cell lectin like receptor D1 [Source:HGNC Symbol;Acc:HGNC:6378]	0.086681254	
DCDC2	doublecortin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18141]	0.08656358	
LRRC34	leucine rich repeat containing 34 [Source:HGNC Symbol;Acc:HGNC:28408]	0.086474605	
PARD3	par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]	0.08641193	
ARF1	ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]	0.08638396	
FOXG1	forkhead box G1 [Source:HGNC Symbol;Acc:HGNC:3811]	0.08633944	
FAXDC2	fatty acid hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1334]	0.08624896	
SPDYE2	speedy/RINGO cell cycle regulator family member E2 [Source:HGNC Symbol;Acc:HGNC:33841]	0.08605279	
TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	0.08599052	
DMRTC1B	DMRT like family C1B [Source:HGNC Symbol;Acc:HGNC:31686]	0.08578697	
SLC7A4	solute carrier family 7 member 4 [Source:HGNC Symbol;Acc:HGNC:11062]	0.08577695	
ENTREP2	endosomal transmembrane epsin interactor 2 [Source:HGNC Symbol;Acc:HGNC:29075]	0.08575738	
USP49	ubiquitin specific peptidase 49 [Source:HGNC Symbol;Acc:HGNC:20078]	0.08560953	
ZNF277	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]	0.085596085	
CBARP	CACN subunit beta associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28617]	0.085554905	
FAM168A	family with sequence similarity 168 member A [Source:HGNC Symbol;Acc:HGNC:28999]	0.085511535	
HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]	0.08547658	
MYO6	myosin VI [Source:HGNC Symbol;Acc:HGNC:7605]	0.08536304	
TTC28	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]	0.08531872	
RGS3	regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]	0.085217014	
HNRNPA3	heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941]	0.08519724	
SZT2	SZT2 subunit of KICSTOR complex [Source:HGNC Symbol;Acc:HGNC:29040]	0.08514583	
PARP16	poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]	0.08503419	
TEKT5	tektin 5 [Source:HGNC Symbol;Acc:HGNC:26554]	0.08489142	
SLC17A6	solute carrier family 17 member 6 [Source:HGNC Symbol;Acc:HGNC:16703]	0.08488405	
TECTA	tectorin alpha [Source:HGNC Symbol;Acc:HGNC:11720]	0.08485478	
CFAP299	cilia and flagella associated protein 299 [Source:HGNC Symbol;Acc:HGNC:28554]	0.084532656	
SLCO5A1	solute carrier organic anion transporter family member 5A1 [Source:HGNC Symbol;Acc:HGNC:19046]	0.08443203	
SNAP47	synaptosome associated protein 47 [Source:HGNC Symbol;Acc:HGNC:30669]	0.08442039	
RASD2	RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]	0.08433682	
GANC	glucosidase alpha, neutral C [Source:HGNC Symbol;Acc:HGNC:4139]	0.08432667	
PDSS2	decaprenyl diphosphate synthase subunit 2 [Source:HGNC Symbol;Acc:HGNC:23041]	0.08425181	
JUND	JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]	0.08424987	
BTBD18	BTB domain containing 18 [Source:HGNC Symbol;Acc:HGNC:37214]	0.08420511	
PLAUR	plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]	0.08397257	
NME7	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]	0.083946705	
TMOD1	tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]	0.08391958	
FMN2	formin 2 [Source:HGNC Symbol;Acc:HGNC:14074]	0.08383278	
GRIP2	glutamate receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23841]	0.083790384	
IRF2BP1	interferon regulatory factor 2 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21728]	0.0837823	
RPL13A	ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]	0.0837133	
LCMT2	leucine carboxyl methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:17558]	0.08366812	
SNHG6	small nucleolar RNA host gene 6 [Source:HGNC Symbol;Acc:HGNC:32965]	0.08365374	
ATP8B1	ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]	0.08361502	
CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]	0.08360076	
CA10	carbonic anhydrase 10 [Source:HGNC Symbol;Acc:HGNC:1369]	0.083599545	
OPRD1	opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]	0.08345118	
PCNX2	pecanex 2 [Source:HGNC Symbol;Acc:HGNC:8736]	0.08340272	
MAPKAPK2	MAPK activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]	0.08333974	
SYN1	synapsin I [Source:HGNC Symbol;Acc:HGNC:11494]	0.08326293	
FOXP1	forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]	0.08318002	
NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923]	0.08298661	
VTI1B	vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]	0.08291889	
AEBP2	AE binding protein 2 [Source:HGNC Symbol;Acc:HGNC:24051]	0.08280508	
LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	0.082635224	
RPL38	ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]	0.082620144	
ACER2	alkaline ceramidase 2 [Source:HGNC Symbol;Acc:HGNC:23675]	0.082356185	
CCNJL	cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]	0.08232481	
SFTA1P	surfactant associated 1, lncRNA [Source:HGNC Symbol;Acc:HGNC:18383]	0.08227477	
CFTR	CF transmembrane conductance regulator [Source:HGNC Symbol;Acc:HGNC:1884]	0.08221666	
ZNF665	zinc finger protein 665 [Source:HGNC Symbol;Acc:HGNC:25885]	0.08219902	
CTPS2	CTP synthase 2 [Source:HGNC Symbol;Acc:HGNC:2520]	0.08218001	
QKI	QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]	0.08208291	
EPHB3	EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394]	0.081978634	
H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]	0.08192934	
CLIP3	CAP-Gly domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]	0.081842415	
SLC2A9	solute carrier family 2 member 9 [Source:HGNC Symbol;Acc:HGNC:13446]	0.0818114	
AGO3	argonaute RISC catalytic component 3 [Source:HGNC Symbol;Acc:HGNC:18421]	0.081763975	
IGDCC4	immunoglobulin superfamily DCC subclass member 4 [Source:HGNC Symbol;Acc:HGNC:13770]	0.081742585	
LDOC1	LDOC1 regulator of NFKB signaling [Source:HGNC Symbol;Acc:HGNC:6548]	0.0816993	
GABPB2	GA binding protein transcription factor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:28441]	0.08168149	
BCL2L2	BCL2 like 2 [Source:HGNC Symbol;Acc:HGNC:995]	0.08161835	
UNC79	unc-79 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:19966]	0.08145784	
SLC46A1	solute carrier family 46 member 1 [Source:HGNC Symbol;Acc:HGNC:30521]	0.08132476	
HMGN1	high mobility group nucleosome binding domain 1 [Source:HGNC Symbol;Acc:HGNC:4984]	0.08125402	
FTSJ1	FtsJ RNA 2'-O-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13254]	0.08121242	
NEDD4	NEDD4 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]	0.08114068	
PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385]	0.08102393	
HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	0.08098732	
N4BP2	NEDD4 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29851]	0.08093286	
CAMKMT	calmodulin-lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:26276]	0.08083333	
CCNO	cyclin O [Source:HGNC Symbol;Acc:HGNC:18576]	0.08083235	
UTP23	UTP23 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:28224]	0.08079168	
MAP1A	microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]	0.080726154	
NLRP1	NLR family pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14374]	0.08065197	
CEP135	centrosomal protein 135 [Source:HGNC Symbol;Acc:HGNC:29086]	0.08062014	
RBFOX1	RNA binding fox-1 homolog 1 [Source:HGNC Symbol;Acc:HGNC:18222]	0.08060283	
DMGDH	dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]	0.08057639	
ARHGEF10L	Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540]	0.0805339	
TRIM24	tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]	0.0805159	
SLC24A1	solute carrier family 24 member 1 [Source:HGNC Symbol;Acc:HGNC:10975]	0.08045474	
TMEM240	transmembrane protein 240 [Source:HGNC Symbol;Acc:HGNC:25186]	0.080407985	
PHLDA2	pleckstrin homology like domain family A member 2 [Source:HGNC Symbol;Acc:HGNC:12385]	0.08028793	
PYURF	PIGY upstream open reading frame [Source:HGNC Symbol;Acc:HGNC:44317]	0.08023212	
ZNF573	zinc finger protein 573 [Source:HGNC Symbol;Acc:HGNC:26420]	0.080117606	
ZNF772	zinc finger protein 772 [Source:HGNC Symbol;Acc:HGNC:33106]	0.08011145	
EPAS1	endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374]	0.080029085	
CEP162	centrosomal protein 162 [Source:HGNC Symbol;Acc:HGNC:21107]	0.0799586	
PDZRN3	PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]	0.07994264	
IL7	interleukin 7 [Source:HGNC Symbol;Acc:HGNC:6023]	0.07994152	
THRB-IT1	THRB intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41390]	0.07982414	
CCDC157	coiled-coil domain containing 157 [Source:HGNC Symbol;Acc:HGNC:33854]	0.079758495	
UPP1	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576]	0.07975231	
TMEM135	transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]	0.07961953	
PAMR1	peptidase domain containing associated with muscle regeneration 1 [Source:HGNC Symbol;Acc:HGNC:24554]	0.07959915	
COL24A1	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]	0.07942059	
ZNF578	zinc finger protein 578 [Source:HGNC Symbol;Acc:HGNC:26449]	0.0793454	
UPK1B	uroplakin 1B [Source:HGNC Symbol;Acc:HGNC:12578]	0.07930694	
ELOVL6	ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]	0.07929367	
RPL14	ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]	0.07928617	
ADCK2	aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039]	0.07925924	
HGH1	HGH1 homolog [Source:HGNC Symbol;Acc:HGNC:24161]	0.07920551	
JMJD1C	jumonji domain containing 1C [Source:HGNC Symbol;Acc:HGNC:12313]	0.07915319	
GCSH	glycine cleavage system protein H [Source:HGNC Symbol;Acc:HGNC:4208]	0.07913897	
ARPP21	cAMP regulated phosphoprotein 21 [Source:HGNC Symbol;Acc:HGNC:16968]	0.07913424	
IMPA2	inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]	0.0790796	
MGAM	maltase-glucoamylase [Source:HGNC Symbol;Acc:HGNC:7043]	0.07888183	
